PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,C3,RP,EM,RI,OI,FU,FP,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,DL,D2,EA,PG,WC,WE,SC,GA,PM,OA,HC,HP,DA,UT
J,"Kostov, SG; Kornovski, YD; Slavchev, SH; Ivanova, YI; Mitkov, DM; Watrowski, R; Hasan, IH; Slaveva, MV; Yordanov, AD",,,,"Kostov, Stoyan Georgiev; Kornovski, Yavor Dimitrov; Slavchev, Stanislav Hristov; Ivanova, Yonka Ivanova; Mitkov, Dimitar Metodiev; Watrowski, Rafal; Hasan, Ihsan Hasan; Slaveva, Mariela Vasileva; Yordanov, Angel Danchev",,,,,,,,,,,,,,,,,"[Kostov, Stoyan Georgiev; Slaveva, Mariela Vasileva] Med Univ Pleven, Res Inst, Pleven 5800, Bulgaria; [Kostov, Stoyan Georgiev; Kornovski, Yavor Dimitrov; Slavchev, Stanislav Hristov; Ivanova, Yonka Ivanova] Med Univ Prof Dr Paraskev Stoyanov, Hosp St Anna, Dept Gynecol, Varna 9002, Bulgaria; [Mitkov, Dimitar Metodiev] MHAT Nadezhda Womens Hlth Hosp, Dept Clin Pathol, Sofia 1373, Bulgaria; [Mitkov, Dimitar Metodiev] Univ Hosp St Ivan Rilski, Neuropathol Lab, Sofia 1431, Bulgaria; [Watrowski, Rafal] Helios Hosp Mullheim, Dept Obstet & Gynecol, D-79379 Mullheim, Germany; [Watrowski, Rafal] Univ Freiburg, Med Ctr, D-79106 Freiburg, Germany; [Hasan, Ihsan Hasan] Univ Hosp Sofiamed, Dept Obstet & Gynecol, Sofia, Bulgaria; [Slaveva, Mariela Vasileva] Shterev Hosp, Dept Breast Surg, Sofia, Bulgaria; [Yordanov, Angel Danchev] Med Univ Pleven, Dept Gynecol Oncol, Pleven 5800, Bulgaria",Medical University Pleven; Medical University Varna; Medical University Sofia; University of Freiburg; Medical University Sofia; Medical University Pleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001444859300049
J,"Yordanov, A; Payakova, V; Hitova-Topkarova, D; kostova-Lefterova, D; Vasileva-Slaveva, M; Kostov, S; Valkov, M; Iliev, I; Karakadieva, K; Mutkurov, N",,,,"Yordanov, Angel; Payakova, Virginia; Hitova-Topkarova, Desislava; kostova-Lefterova, Desislava; Vasileva-Slaveva, Mariela; Kostov, Stoyan; Valkov, Marin; Iliev, Ilko; Karakadieva, Konstantina; Mutkurov, Nikolay",,,,,,,,,,,,,,,,,"[Yordanov, Angel; Iliev, Ilko; Karakadieva, Konstantina] Med Univ Pleven, Dept Gynecol Oncol, Pleven, Bulgaria; [Payakova, Virginia; Hitova-Topkarova, Desislava; kostova-Lefterova, Desislava; Valkov, Marin] Med Univ Pleven, Dept Radiat Oncol, Pleven, Bulgaria; [kostova-Lefterova, Desislava] Natl Cardiol Hosp, Sofia, Bulgaria; [kostova-Lefterova, Desislava] Aleksandrovska Univ Hosp, Sofia, Bulgaria; [Vasileva-Slaveva, Mariela] Shterev Hosp, Dept Breast Surg, Sofia, Bulgaria; [Kostov, Stoyan] Med Univ Pleven, Res Inst, Pleven, Bulgaria; [Kostov, Stoyan] Med Univ Prof Dr Paraskev Stoyanov, Hosp St Anna, Dept Gynecol, Varna, Bulgaria; [Mutkurov, Nikolay] Complex Oncol Ctr, Dept Radiat Oncol, Burgas, Bulgaria",Medical University Pleven; Medical University Pleven; Medical University Sofia; Medical University Sofia; Medical University Pleven; Medical University Varna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001444859300016
J,"Andonova, A; Gugleva, V; Sotirova, Y; Nikolova, K; Marcheva, M; Petkova, Z; Andonova, V",,,,"Andonova, Antoniya; Gugleva, Viliana; Sotirova, Yoana; Nikolova, Krastena; Marcheva, Marina; Petkova, Zhana; Andonova, Velichka",,,,,,,,,,,,,,,,,"[Andonova, Antoniya] Med Univ Varna, Fac Pharm, Varna, Bulgaria; [Gugleva, Viliana; Sotirova, Yoana; Andonova, Velichka] Med Univ Varna, Fac Pharm, Dept Pharmaceut Technol, Varna, Bulgaria; [Nikolova, Krastena] Med Univ Varna, Fac Pharm, Dept Phys & Biophys, Varna, Bulgaria; [Marcheva, Marina] Agr Univ Plovdiv, Dept Crop Sci, Plovdiv 4000, Bulgaria; [Petkova, Zhana] Univ Plovdiv Paisii Hilendarski, Dept Chem Technol, Plovdiv, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna; Agricultural University of Plovdiv; Plovdiv University,"Gugleva, V (corresponding author), Med Univ Varna, Fac Pharm, Dept Pharmaceut Technol, Varna, Bulgaria.",viliana.gugleva@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001379827400001
J,"Valeva, R; Levkova, M; Hachmeriyan, M; Stoyanova, M; Yahya, D; Angelova, L",,,,"Valeva, Radostina; Levkova, Mariya; Hachmeriyan, Mari; Stoyanova, Milena; Yahya, Dinnar; Angelova, Lyudmila",,,,,,,,,,,,,,,,,"[Valeva, Radostina; Levkova, Mariya; Hachmeriyan, Mari; Stoyanova, Milena; Yahya, Dinnar; Angelova, Lyudmila] Univ Hosp Sveta Marina, Med Genet Lab, Varna, Bulgaria; [Valeva, Radostina; Levkova, Mariya; Hachmeriyan, Mari; Stoyanova, Milena; Yahya, Dinnar; Angelova, Lyudmila] Med Univ Varna, Dept Med Genet, Varna, Bulgaria",Medical University Varna; Medical University Varna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001421430501128
J,"Hachmeriyan, M; Levkova, M; Chervenkov, T; Dimitrova, E; Stoyanova, M; Yahya, D; Angelova, L",,,,"Hachmeriyan, Mari; Levkova, Mariya; Chervenkov, Trifon; Dimitrova, Eleonora; Stoyanova, Milena; Yahya, Dinnar; Angelova, Lyudmila",,,,,,,,,,,,,,,,,"[Hachmeriyan, Mari; Levkova, Mariya; Stoyanova, Milena] Univ Hosp Sveta Marina, Med Genet Lab, Varna, Bulgaria; [Hachmeriyan, Mari; Levkova, Mariya; Chervenkov, Trifon; Stoyanova, Milena; Yahya, Dinnar; Angelova, Lyudmila] Med Univ, Dept Med Genet, Varna, Bulgaria; [Chervenkov, Trifon] Univ Hosp Sveta Marina, Clin Immunol Lab, Varna, Bulgaria; [Dimitrova, Eleonora; Yahya, Dinnar] Univ Hosp Sveta Marina, Med Oncol Clin, Varna, Bulgaria; [Dimitrova, Eleonora] Med Univ, Dept Med Oncol, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001421430501253
J,"Stoyanova, M; Hachmeriyan, M; Levkova, M; Yahya, D; Hristozova, H; Angelova, L",,,,"Stoyanova, Milena; Hachmeriyan, Mari; Levkova, Mariya; Yahya, Dinnar; Hristozova, Hristina; Angelova, Lyudmila",,,,,,,,,,,,,,,,,"[Stoyanova, Milena; Hachmeriyan, Mari; Levkova, Mariya; Yahya, Dinnar; Angelova, Lyudmila] Med Univ Varna, Med Genet, Varna, Bulgaria; [Stoyanova, Milena; Hachmeriyan, Mari; Levkova, Mariya; Yahya, Dinnar] Univ Hosp St Marina, Med Genet Lab, Varna, Bulgaria; [Hristozova, Hristina] Med Univ Varna, Clin Med Scinces, Varna, Bulgaria; [Hristozova, Hristina] Univ Hosp St Marina, Pediat Hematol & Oncol Clin, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001421430501262
J,"Yordanova, N; Iotova, V; Mackay, DJG; Temple, IK; Stoyanova, S; Hachmeriyan, M",,,,"Yordanova, Nikolinka; Iotova, Violeta; Mackay, Deborah J. G.; Temple, I. Karen; Stoyanova, Sara; Hachmeriyan, Mari",,,,,,,,,,,,,,,,,"[Yordanova, Nikolinka; Iotova, Violeta; Stoyanova, Sara] Med Univ Varna, Dept Pediat, Varna, Bulgaria; [Mackay, Deborah J. G.] Salisbury Fdn NHS Trust, Wessex Reg Genet Lab, Salisbury, England; [Mackay, Deborah J. G.; Temple, I. Karen] UNIV SOUTHAMPTON, Fac Med, Dept Med Genet, SOUTHAMPTON, England; [Hachmeriyan, Mari] Med Univ, Dept Med Genet, Varna, Bulgaria",Medical University Varna; University of Southampton; Medical University Varna,"Yordanova, N (corresponding author), Med Univ Varna, Dept Pediat, Varna, Bulgaria.",nikolinka.yordanova@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001411434400007
J,"Payakova, V; Yordanov, A; Kostova-Lefterova, D; Mutkurov, N; Iliev, I; Valkov, M; Encheva, E; Hitova-Topkarova, D",,,,"Payakova, Virginia; Yordanov, Angel; Kostova-Lefterova, Desislava; Mutkurov, Nikolay; Iliev, Ilko; Valkov, Marin; Encheva, Elitsa; Hitova-Topkarova, Desislava",,,,,,,,,,,,,,,,,"[Payakova, Virginia; Yordanov, Angel; Kostova-Lefterova, Desislava; Iliev, Ilko; Valkov, Marin; Hitova-Topkarova, Desislava] Med Univ Pleven, Sci & Innovat Program Med Hlth, 1 St Kliment Ohridski St, Pleven 5800, Bulgaria; [Payakova, Virginia; Valkov, Marin] UMHAT Dr Georgi Stranski, Dept Radiotherapy, 8A Georgi Kochev Blvd, Pleven 5809, Bulgaria; [Yordanov, Angel; Iliev, Ilko] UMHAT Dr Georgi Stranski, Dept Gynecol Oncol, 8A Georgi Kochev Blvd, Pleven 5809, Bulgaria; [Kostova-Lefterova, Desislava] Natl Cardiol Hosp, 65 Konyovitsa St, Sofia 1309, Bulgaria; [Mutkurov, Nikolay] Complex Oncol Ctr, 86 Demokratsia Blvd, Burgas 8000, Bulgaria; [Encheva, Elitsa] UMHAT St Marina, Dept Radiotherapy, 1 Hristo Smirnenski Blvd, Varna 9010, Bulgaria; [Encheva, Elitsa] Med Univ Varna, Fac Med, 55 Prof Marin Drinov St, Varna 9002, Bulgaria",Medical University Pleven; Medical University Pleven; Medical University Pleven; Medical University Sofia; Medical University Varna; Medical University Varna,"Hitova-Topkarova, D (corresponding author), Med Univ Pleven, Sci & Innovat Program Med Hlth, 1 St Kliment Ohridski St, Pleven 5800, Bulgaria.",vpayakova@gmail.com; angel.jordanov@gmail.com; dessi.zvkl@gmail.com; n_mut@abv.bg; ilkoiliev_92@abv.bg; marinvalkov@abv.bg; dr.encheva@gmail.com; drhitova@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001387745400001
J,"Tumbarski, Y; Ivanov, I; Todorova, M; Gerasimova, A; Dincheva, I; Makedonski, L; Nikolova, K",,,,"Tumbarski, Yulian; Ivanov, Ivan; Todorova, Mina; Gerasimova, Anelia; Dincheva, Ivayla; Makedonski, Lubomir; Nikolova, Krastena",,,,,,,,,,,,,,,,,"[Tumbarski, Yulian] Univ Food Technol, Dept Microbiol & Biotechnol, Plovdiv 4002, Bulgaria; [Ivanov, Ivan] Univ Food Technol, Dept Organ Chem & Inorgan Chem, Plovdiv 4002, Bulgaria; [Todorova, Mina] Paisii Hilendarski Univ Plovdiv, Dept Organ Chem, Plovdiv 4000, Bulgaria; [Gerasimova, Anelia; Makedonski, Lubomir] Med Univ Varna, Fac Pharm, Dept Chem, Varna 9002, Bulgaria; [Dincheva, Ivayla] Agricultural Acad, Dept Agrobiotechnol, Agrobioinst, Sofia 1164, Bulgaria; [Nikolova, Krastena] Med Univ Varna, Fac Pharm, Dept Phys & Biophys, Varna 9002, Bulgaria",University of Food Technology - Bulgaria; University of Food Technology - Bulgaria; Plovdiv University; Medical University Varna; Agricultural Academy - Bulgaria; Medical University Varna,"Nikolova, K (corresponding author), Med Univ Varna, Fac Pharm, Dept Phys & Biophys, Varna 9002, Bulgaria.",tumbarski@abv.bg; ivanov_ivan.1979@yahoo.com; minatodorova@uni-plovdiv.bg; anelia.gerasimova@mu-varna.bg; ivadincheva@yahoo.com; lubomir60@yahoo.com; krastena.nikolova@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001384216900001
J,"Tsalta-Mladenov, M; Dimitrova, V; Andonova, S",,,,"Tsalta-Mladenov, Mihael; Dimitrova, Vladina; Andonova, Silva",,,,,,,,,,,,,,,,,"[Tsalta-Mladenov, Mihael; Dimitrova, Vladina; Andonova, Silva] Univ Hosp St Marina, Clin Neurol ICU & Stroke Unit 2, Varna 9000, Bulgaria; [Tsalta-Mladenov, Mihael; Andonova, Silva] Med Univ Prof Paraskev Stoyanov, Fac Med, Dept Neurol & Neurosci, Varna 9000, Bulgaria; [Dimitrova, Vladina] Med Univ Prof Paraskev Stoyanov, Fac Publ Hlth, Dept Optometry & Occupat Dis, Varna 9000, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Tsalta-Mladenov, M (corresponding author), Univ Hosp St Marina, Clin Neurol ICU & Stroke Unit 2, Varna 9000, Bulgaria.; Tsalta-Mladenov, M (corresponding author), Med Univ Prof Paraskev Stoyanov, Fac Med, Dept Neurol & Neurosci, Varna 9000, Bulgaria.",mihaeltsalta@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001384455400001
J,"Sevriev, B; Dimitrova, S; Kehayova, G; Dragomanova, S",,,,"Sevriev, Borislav; Dimitrova, Simeonka; Kehayova, Gabriela; Dragomanova, Stela",,,,,,,,,,,,,,,,,"[Sevriev, Borislav] Med Univ Varna Prof Dr Paraskev Stoyanov, Fac Pharm, Varna 9000, Bulgaria; [Dimitrova, Simeonka; Kehayova, Gabriela; Dragomanova, Stela] Med Univ Varna Prof Dr Paraskev Stoyanov, Fac Pharm, Dept Pharmacol Toxicol & Pharmacotherapy, Varna 9000, Bulgaria",Medical University Varna; Medical University Varna,"Dragomanova, S (corresponding author), Med Univ Varna Prof Dr Paraskev Stoyanov, Fac Pharm, Dept Pharmacol Toxicol & Pharmacotherapy, Varna 9000, Bulgaria.",borislav.sevriev@gmail.com; simeonka.dimitrova@mu-varna.bg; gabriela.kehayova@mu-varna.bg; stela.dragomanova@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001384500100001
J,"Gugleva, V; Mihaylova, R; Kamenova, K; Zheleva-Dimitrova, D; Stefanova, D; Tzankova, V; Zaharieva, MM; Najdenski, H; Forys, A; Trzebicka, B; Petrov, PD; Momekova, D",,,,"Gugleva, Viliana; Mihaylova, Rositsa; Kamenova, Katya; Zheleva-Dimitrova, Dimitrina; Stefanova, Denitsa; Tzankova, Virginia; Zaharieva, Maya Margaritova; Najdenski, Hristo; Forys, Aleksander; Trzebicka, Barbara; Petrov, Petar D.; Momekova, Denitsa",,,,,,,,,,,,,,,,,"[Gugleva, Viliana] Med Univ Varna, Fac Pharm, Dept Pharmaceut Technol, 84 Tsar Osvoboditel Str, Varna 9000, Bulgaria; [Mihaylova, Rositsa; Stefanova, Denitsa; Tzankova, Virginia] Med Univ Sofia, Fac Pharm, Dept Pharmacol Pharmacotherapy & Toxicol, 2 Dunav Str, Sofia 1000, Bulgaria; [Kamenova, Katya; Petrov, Petar D.] Bulgarian Acad Sci, Inst Polymers, Bl 103 Akad G Bonchev St, Sofia 1113, Bulgaria; [Zheleva-Dimitrova, Dimitrina] Med Univ Sofia, Fac Pharm, Dept Pharmacognosy, 2 Dunav Str, Sofia 1000, Bulgaria; [Zaharieva, Maya Margaritova; Najdenski, Hristo] Bulgarian Acad Sci, Stephan Angeloff Inst Microbiol, Dept Infect Microbiol, 26 Acad G Bonchev Str, Sofia 1113, Bulgaria; [Forys, Aleksander; Trzebicka, Barbara] Polish Acad Sci, Ctr Polymer & Carbon Mat, Ul M Curie Sklodowskiej 34, PL-41819 Zabrze, Poland; [Momekova, Denitsa] Med Univ Sofia, Fac Pharm, Dept Pharmaceut Technol & Biopharmaceut, 2 Dunav Str, Sofia 1000, Bulgaria","Medical University Varna; Medical University Sofia; Bulgarian Academy of Sciences; Medical University Sofia; Bulgarian Academy of Sciences; Stephan Angeloff Institute of Microbiology, Bulgarian Academy of Sciences; Polish Academy of Sciences; Centre of Polymer & Carbon Materials of the Polish Academy of Sciences; Medical University Sofia","Momekova, D (corresponding author), Med Univ Sofia, Fac Pharm, Dept Pharmaceut Technol & Biopharmaceut, 2 Dunav Str, Sofia 1000, Bulgaria.",viliana.gugleva@mu-varna.bg; rmihaylova@pharmfac.mu-sofia.bg; kkamenova@polymer.bas.bg; dzheleva@pharmfac.mu-sofia.bg; denitsa.stefanova@pharmfac.mu-sofia.bg; vtzankova@pharmfac.mu-sofia.bg; zaharieva26@yahoo.com; hnajdenski@gmail.com; aforys@cmpw-pan.pl; btrzebicka@cmpw-pan.pl; ppetrov@polymer.bas.bg; dmomekova@pharmfac.mu-sofia.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001384034400001
J,"Nikolova, K; Gentscheva, G; Arhangelova, N; Buhalova, D; Gerasimova, A; Slavova, V; Velikova, M; Makedonski, L; Kabadjov, V",,,,"Nikolova, Krastena; Gentscheva, Galia; Arhangelova, Nina; Buhalova, Dragomira; Gerasimova, Anelia; Slavova, Vanya; Velikova, Margarita; Makedonski, Lubomir; Kabadjov, Valentin",,,,,,,,,,,,,,,,,"[Nikolova, Krastena] Med Univ Varna, Dept Phys & Biophys, Varna 9000, Bulgaria; [Gentscheva, Galia] Med Univ Pleven, Dept Chem & Biochem, Pleven 5800, Bulgaria; [Arhangelova, Nina] Shumen Univ, Dept Phys & Astron, Shumen, Bulgaria; [Buhalova, Dragomira] Univ Food Technol, Dept Nutrient & Catering, Plovdiv 4002, Bulgaria; [Gerasimova, Anelia; Makedonski, Lubomir] Med Univ Varna, Dept Chem, Varna 9000, Bulgaria; [Slavova, Vanya] Agricultural Acad, Maritsa Vegetable Crops Res Inst, Plovdiv, Bulgaria; [Velikova, Margarita] Med Univ Varna, Dept Physiol, Varna 9000, Bulgaria; [Kabadjov, Valentin] Paisij Hilendarski Univ Plovdiv, Dept Educ Technol, Plovdiv, Bulgaria",Medical University Varna; Medical University Pleven; University of Shumen; University of Food Technology - Bulgaria; Medical University Varna; Agricultural Academy - Bulgaria; Medical University Varna; Plovdiv University,"Nikolova, K (corresponding author), Med Univ Varna, Dept Phys & Biophys, Varna 9000, Bulgaria.",kr.nikolova@abv.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001381258900019
J,"Pan, YL; Xin, WQ; Wei, W; Tatenhorst, L; Graf, I; Popa-Wagner, A; Gerner, ST; Huber, SE; Kilic, E; Hermann, DM; Bähr, M; Huttner, HB; Doeppner, TR",,,,"Pan, Yongli; Xin, Wenqiang; Wei, Wei; Tatenhorst, Lars; Graf, Irina; Popa-Wagner, Aurel; Gerner, Stefan T.; Huber, Sabine E.; Kilic, Ertugrul; Hermann, Dirk M.; Baehr, Mathias; Huttner, Hagen B.; Doeppner, Thorsten R.",,,,,,,,,,,,,,,,,"[Pan, Yongli; Xin, Wenqiang; Wei, Wei; Tatenhorst, Lars; Graf, Irina; Baehr, Mathias; Doeppner, Thorsten R.] Univ Med Ctr Gottingen, Dept Neurol, Gottingen, Germany; [Popa-Wagner, Aurel; Hermann, Dirk M.] Univ Duisburg Essen, Univ Hosp Essen, Dept Neurol, Essen, Germany; [Gerner, Stefan T.; Huber, Sabine E.; Huttner, Hagen B.; Doeppner, Thorsten R.] Univ Giessen, Sch Med, Dept Neurol, Giessen, Germany; [Kilic, Ertugrul] Istanbul Medeniyet Univ, Fac Med, Dept Physiol, Istanbul, Turkiye; [Doeppner, Thorsten R.] Med Univ Varna, Dept Anat & Cell Biol, Varna, Bulgaria; [Doeppner, Thorsten R.] Univ Marburg, Ctr Mind Brain & Behav CMBB, Giessen, Germany; [Doeppner, Thorsten R.] Justus Liebig Univ Giessen, Giessen, Germany; [Doeppner, Thorsten R.] Istanbul Medipol Univ, Res Inst Hlth Sci & Technol SABITA, Istanbul, Turkiye",University of Gottingen; University of Gottingen Hospital; University of Duisburg Essen; Justus Liebig University Giessen; Istanbul Medeniyet University; Medical University Varna; Philipps University Marburg; Justus Liebig University Giessen; Istanbul Medipol University,"Doeppner, TR (corresponding author), Univ Med Ctr Gottingen, Dept Neurol, Gottingen, Germany.; Doeppner, TR (corresponding author), Univ Giessen, Sch Med, Dept Neurol, Giessen, Germany.; Doeppner, TR (corresponding author), Med Univ Varna, Dept Anat & Cell Biol, Varna, Bulgaria.; Doeppner, TR (corresponding author), Univ Marburg, Ctr Mind Brain & Behav CMBB, Giessen, Germany.; Doeppner, TR (corresponding author), Justus Liebig Univ Giessen, Giessen, Germany.; Doeppner, TR (corresponding author), Istanbul Medipol Univ, Res Inst Hlth Sci & Technol SABITA, Istanbul, Turkiye.",thorsten.doeppner@neuro.med.uni-giessen.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001140976800005
J,"Triantafyllidis, A; Segkouli, S; Skoumpourdi, K; Mavrogianni, C; Doracaj, D; Toti, F; Usheva, N; Mirchev, M; Legarre, N; Maneschy, I; Manios, Y; Votis, K",,,,"Triantafyllidis, Andreas; Segkouli, Sofia; Skoumpourdi, Katerina; Mavrogianni, Christina; Doracaj, Ditila; Toti, Florian; Usheva, Natalya; Mirchev, Martin; Legarre, Natalia; Maneschy, Ivie; Manios, Yannis; Votis, Konstantinos",,DigiCareYou Study Grp,,,,,,,,,,,,,,,"[Triantafyllidis, Andreas; Segkouli, Sofia; Skoumpourdi, Katerina; Votis, Konstantinos] Informat Technol Inst, Ctr Res & Technol Hellas, Thessaloniki 57001, Greece; [Mavrogianni, Christina; Manios, Yannis] Harokopio Univ, Sch Hlth Sci & Educ, Dept Nutr & Dietet, Athens 17676, Greece; [Doracaj, Ditila; Toti, Florian] Univ Med Tirana, Tirana 1005, Albania; [Usheva, Natalya; Mirchev, Martin] Med Univ Varna, Varna 9002, Bulgaria; [Legarre, Natalia; Maneschy, Ivie] Univ Zaragoza, Growth Exercise Nutr & Dev GENUD Res Grp, Zaragoza 50009, Spain; [Legarre, Natalia] AgriFood Inst Aragon IA2, Zaragoza 50013, Spain; [Manios, Yannis] Hellenic Mediterranean Univ, Agri Food & Life Sci Inst, Iraklion 71410, Greece",Centre for Research & Technology Hellas; Harokopio University Athens; Medical University Varna; University of Zaragoza; Hellenic Mediterranean University,"Triantafyllidis, A (corresponding author), Informat Technol Inst, Ctr Res & Technol Hellas, Thessaloniki 57001, Greece.",atriand@iti.gr; sofia@iti.gr; skouma@iti.gr; cmavrog@hua.gr; ddoracaj@yahoo.com; floritoti@yahoo.it; nataly_usheva@hotmail.com; mart_mirchev@abv.bg; nglegarre@unizar.es; ireis@unizar.es; manios@hua.gr; kvotis@iti.gr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001420359700001
J,"Lubomirov, LT; Weber, G; Schroeter, M; Metzler, D; Bust, M; Korotkova, T; Hescheler, J; Todorov, VT; Pfitzer, G; Grisk, O",,,,"Lubomirov, Lubomir T.; Weber, Greta; Schroeter, Mechthild; Metzler, Doris; Bust, Maria; Korotkova, Tatiana; Hescheler, Jurgen; Todorov, Vladimir T.; Pfitzer, Gabriele; Grisk, Olaf",,,,,,,,,,,,,,,,,"[Lubomirov, Lubomir T.; Grisk, Olaf] Brandenburg Med Sch Theodor Fontane, Inst Physiol, H 11,2 OG,R 3-35,Hochstr 29, D-14770 Brandenburg, Germany; [Lubomirov, Lubomir T.; Pfitzer, Gabriele] Univ Cologne, Inst Vegetat Physiol, Ctr Physiol, Cologne, Germany; [Hescheler, Jurgen] Univ Cologne, Inst Neurophysiol, Ctr Physiol, Cologne, Germany; [Lubomirov, Lubomir T.] Med Univ Varna, Res Inst, Vasc Biol Res Grp RenEVA, Varna, Bulgaria; [Lubomirov, Lubomir T.; Todorov, Vladimir T.] Witten Herdecke Univ, Inst Physiol & Pathophysiol, Biomed Ctr Educ & Res ZBAF, Fac Hlth,Sch Med, Witten, Germany; [Grisk, Olaf] Brandenburg Med Sch Theodor Fontane, Res Cluster, Mol Mech Cardiovasc Dis, Neuruppin, Germany; [Todorov, Vladimir T.] Tech Univ Dresden, Univ Hosp, Expt Nephrol, Dept Internal Med 3, D-01307 Dresden, Germany; [Todorov, Vladimir T.] Tech Univ Dresden, Univ Hosp, Dept Internal Med 3, Div Nephrol, D-01307 Dresden, Germany; [Todorov, Vladimir T.] Tech Univ Dresden, Med Fac Carl Gustav Carus, D-01307 Dresden, Germany",University of Cologne; University of Cologne; Medical University Varna; Technische Universitat Dresden; Carl Gustav Carus University Hospital; Technische Universitat Dresden; Carl Gustav Carus University Hospital; Technische Universitat Dresden; Carl Gustav Carus University Hospital,"Lubomirov, LT (corresponding author), Brandenburg Med Sch Theodor Fontane, Inst Physiol, H 11,2 OG,R 3-35,Hochstr 29, D-14770 Brandenburg, Germany.",Lubomir.Lubomirov@uni-wh.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001370556800001
J,"Tehrani, SO; Perkins, DD; Mihaylov, NL",,,,"Tehrani, Shadi Omidvar; Perkins, Douglas D.; Mihaylov, Nikolay L.",,,,,,,,,,,,,,,,,"[Tehrani, Shadi Omidvar; Perkins, Douglas D.] Vanderbilt Univ, Dept Human & Org Dev, Nashville, TN 37235 USA; [Mihaylov, Nikolay L.] Med Univ Varna, Fac Publ Hlth, Varna, Bulgaria",Vanderbilt University; Medical University Varna,"Tehrani, SO (corresponding author), Vanderbilt Univ, Dept Human & Org Dev, Nashville, TN 37235 USA.",shadi.omidvar.tehrani@vanderbilt.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001362153100001
